speed_rpm,torque_nm,efficiency_percent
47.4934036939314,123.21428571428572,51.0
47.4934036939314,123.75,51.0
47.4934036939314,124.28571428571428,51.0
47.4934036939314,124.82142857142856,51.0
47.4934036939314,125.35714285714285,51.0
47.4934036939314,125.89285714285714,51.0
47.4934036939314,126.42857142857142,51.0
47.4934036939314,126.96428571428572,51.0
47.4934036939314,127.5,51.0
47.4934036939314,128.03571428571428,51.0
47.4934036939314,128.57142857142858,51.0
47.4934036939314,129.10714285714286,51.0
47.4934036939314,129.64285714285714,51.0
47.4934036939314,130.17857142857142,51.0
47.4934036939314,130.71428571428572,51.0
47.4934036939314,131.25,51.0
47.4934036939314,131.78571428571428,51.0
47.4934036939314,132.32142857142858,51.0
47.4934036939314,132.85714285714286,51.0
47.4934036939314,133.39285714285714,51.0
47.4934036939314,133.92857142857144,51.0
47.4934036939314,134.46428571428572,51.0
47.4934036939314,135.0,51.0
47.4934036939314,135.53571428571428,51.0
47.4934036939314,136.07142857142856,51.0
47.4934036939314,136.60714285714286,51.0
47.4934036939314,137.14285714285714,51.0
47.4934036939314,137.67857142857142,51.0
47.4934036939314,138.21428571428572,51.0
47.4934036939314,138.75,51.0
47.4934036939314,139.28571428571428,51.0
47.4934036939314,140.35714285714286,51.0
47.4934036939314,140.89285714285714,51.0
47.4934036939314,141.42857142857142,51.0
47.4934036939314,141.96428571428572,51.0
47.4934036939314,142.5,51.0
47.4934036939314,143.03571428571428,51.0
47.4934036939314,143.57142857142858,51.0
47.4934036939314,144.10714285714286,51.0
47.4934036939314,144.64285714285714,51.0
47.4934036939314,145.17857142857144,51.0
47.4934036939314,145.71428571428572,51.0
47.4934036939314,146.25,51.0
47.4934036939314,146.78571428571428,51.0
47.4934036939314,147.32142857142856,51.0
47.4934036939314,147.85714285714286,51.0
47.4934036939314,148.39285714285714,51.0
47.4934036939314,148.92857142857142,51.0
47.4934036939314,149.46428571428572,51.0
47.4934036939314,150.0,51.0
47.4934036939314,150.53571428571428,51.0
47.4934036939314,151.07142857142858,51.0
47.4934036939314,151.60714285714286,51.0
47.4934036939314,152.14285714285714,51.0
47.4934036939314,152.67857142857142,51.0
47.4934036939314,153.21428571428572,51.0
47.4934036939314,153.75,51.0
47.4934036939314,154.28571428571428,51.0
47.4934036939314,154.82142857142858,51.0
47.4934036939314,155.35714285714286,51.0
47.4934036939314,155.89285714285714,51.0
47.4934036939314,156.42857142857144,51.0
47.4934036939314,156.96428571428572,51.0
47.4934036939314,157.5,51.0
47.4934036939314,158.03571428571428,51.0
47.4934036939314,158.57142857142856,51.0
47.4934036939314,159.10714285714286,51.0
47.4934036939314,160.17857142857142,51.0
47.4934036939314,160.71428571428572,51.0
47.4934036939314,161.25,51.0
47.4934036939314,161.78571428571428,51.0
63.3245382585752,8.571428571428571,51.0
63.3245382585752,9.107142857142858,51.0
63.3245382585752,9.642857142857142,51.0
63.3245382585752,10.178571428571429,51.0
63.3245382585752,10.714285714285714,51.0
63.3245382585752,11.25,51.0
63.3245382585752,11.785714285714286,51.0
63.3245382585752,12.321428571428571,51.0
63.3245382585752,12.857142857142856,51.0
63.3245382585752,13.392857142857142,51.0
63.3245382585752,13.928571428571429,51.0
